episode,seed,score,steps,total_reward,mean_score_50,mean_survival_50,eval_mean_score,eval_mean_survival,eval_success_rate,curriculum_stage,wall_time_s
1,47,41,10000,50.99899999999463,41.0,10000.0,,,,0,16.8
2,48,41,10000,50.99899999999463,41.0,10000.0,,,,0,31.4
3,49,41,10000,50.99899999999463,41.0,10000.0,,,,0,44.1
4,50,41,10000,50.99899999999463,41.0,10000.0,,,,0,57.1
5,51,41,10000,50.99899999999463,41.0,10000.0,,,,0,71.2
6,52,41,10000,50.99899999999463,41.0,10000.0,,,,0,90.5
7,53,41,10000,50.99899999999463,41.0,10000.0,,,,0,109.9
8,54,41,10000,50.99899999999463,41.0,10000.0,,,,0,124.4
9,55,41,10000,50.99899999999463,41.0,10000.0,,,,0,136.8
10,56,41,10000,50.99899999999463,41.0,10000.0,,,,0,150.3
11,57,41,10000,50.99899999999463,41.0,10000.0,,,,0,168.8
12,58,41,10000,50.99899999999463,41.0,10000.0,,,,0,186.4
13,59,41,10000,50.99899999999463,41.0,10000.0,,,,0,201.0
14,60,41,10000,50.99899999999463,41.0,10000.0,,,,0,215.4
15,61,41,10000,50.99899999999463,41.0,10000.0,,,,0,231.3
16,62,41,10000,50.99899999999463,41.0,10000.0,,,,0,246.2
17,63,22,5369,26.368000000002027,39.88235294117647,9727.588235294117,,,,0,253.7
18,64,24,6029,29.028000000002834,39.0,9522.111111111111,,,,0,263.3
19,65,41,10000,50.99899999999463,39.10526315789474,9547.263157894737,,,,0,278.2
20,66,41,10000,50.99899999999463,39.2,9569.9,,,,0,292.6
21,67,41,10000,50.99899999999463,39.285714285714285,9590.380952380952,,,,0,308.6
22,68,41,10000,50.99899999999463,39.36363636363637,9609.0,,,,0,323.1
23,69,41,10000,50.99899999999463,39.43478260869565,9626.0,,,,0,338.5
24,70,4,1268,4.267000000000014,37.958333333333336,9277.75,,,,0,340.6
25,71,41,10000,50.99899999999463,38.08,9306.64,,,,0,353.8
26,72,41,10000,50.99899999999463,38.19230769230769,9333.307692307691,,,,0,366.1
27,73,28,6989,33.98800000000165,37.81481481481482,9246.481481481482,,,,0,374.8
28,74,41,10000,50.99899999999463,37.92857142857143,9273.392857142857,,,,0,387.6
29,75,41,10000,50.99899999999463,38.03448275862069,9298.448275862069,,,,0,400.7
30,76,41,10000,50.99899999999463,38.13333333333333,9321.833333333334,,,,0,416.0
31,77,41,10000,50.99899999999463,38.225806451612904,9343.709677419354,,,,0,430.2
32,78,41,10000,50.99899999999463,38.3125,9364.21875,,,,0,444.6
33,79,41,10000,50.99899999999463,38.39393939393939,9383.484848484848,,,,0,458.5
34,80,41,10000,50.99899999999463,38.470588235294116,9401.617647058823,,,,0,472.6
35,81,36,8917,43.915999999997155,38.4,9387.771428571428,,,,0,483.2
36,82,41,10000,50.99899999999463,38.47222222222222,9404.777777777777,,,,0,495.4
37,83,41,10000,50.99899999999463,38.54054054054054,9420.864864864865,,,,0,507.8
38,84,41,10000,50.99899999999463,38.60526315789474,9436.105263157895,,,,0,520.0
39,85,41,10000,50.99899999999463,38.666666666666664,9450.564102564103,,,,0,532.4
40,86,29,7253,35.25200000000103,38.425,9395.625,,,,0,543.3
41,87,41,10000,50.99899999999463,38.48780487804878,9410.365853658537,,,,0,557.4
42,88,41,10000,50.99899999999463,38.54761904761905,9424.404761904761,,,,0,569.5
43,89,9,2464,10.462999999999793,37.86046511627907,9262.53488372093,,,,0,572.4
44,90,7,1987,7.9860000000000575,37.15909090909091,9097.181818181818,,,,0,574.8
45,91,41,10000,50.99899999999463,37.24444444444445,9117.244444444445,,,,0,587.2
46,92,39,9646,47.644999999995456,37.28260869565217,9128.739130434782,,,,0,598.7
47,93,41,10000,50.99899999999463,37.361702127659576,9147.27659574468,,,,0,611.5
48,94,41,10000,50.99899999999463,37.4375,9165.041666666666,,,,0,623.8
49,95,41,10000,50.99899999999463,37.51020408163265,9182.081632653062,,,,0,636.6
50,96,41,10000,50.99899999999463,37.58,9198.44,,,,0,649.3
51,97,41,10000,50.99899999999463,37.58,9198.44,,,,0,661.3
52,98,36,8944,43.94299999999709,37.48,9177.32,,,,0,672.2
53,99,41,10000,50.99899999999463,37.48,9177.32,,,,0,685.2
54,100,10,2678,11.676999999999675,36.86,9030.88,,,,0,688.7
55,101,9,2446,10.444999999999803,36.22,8879.8,,,,0,691.7
56,102,32,7980,38.97899999999934,36.04,8839.4,,,,0,701.7
57,103,41,10000,50.99899999999463,36.04,8839.4,,,,0,713.6
58,104,41,10000,50.99899999999463,36.04,8839.4,,,,0,726.0
59,105,41,10000,50.99899999999463,36.04,8839.4,,,,0,737.9
60,106,41,10000,50.99899999999463,36.04,8839.4,,,,0,749.7
61,107,41,10000,50.99899999999463,36.04,8839.4,,,,0,762.0
62,108,41,10000,50.99899999999463,36.04,8839.4,,,,0,774.3
63,109,41,10000,50.99899999999463,36.04,8839.4,,,,0,786.1
64,110,41,10000,50.99899999999463,36.04,8839.4,,,,0,798.4
65,111,41,10000,50.99899999999463,36.04,8839.4,,,,0,810.4
66,112,41,10000,50.99899999999463,36.04,8839.4,,,,0,822.5
67,113,0,286,-0.7149999999999999,35.6,8737.74,,,,0,822.8
68,114,41,10000,50.99899999999463,35.94,8817.16,,,,0,835.1
69,115,41,10000,50.99899999999463,35.94,8817.16,,,,0,847.5
70,116,41,10000,50.99899999999463,35.94,8817.16,,,,0,859.7
71,117,41,10000,50.99899999999463,35.94,8817.16,,,,0,872.0
72,118,41,10000,50.99899999999463,35.94,8817.16,,,,0,884.2
73,119,41,10000,50.99899999999463,35.94,8817.16,,,,0,896.2
74,120,41,10000,50.99899999999463,36.68,8991.8,,,,0,908.3
75,121,41,10000,50.99899999999463,36.68,8991.8,,,,0,920.5
76,122,41,10000,50.99899999999463,36.68,8991.8,,,,0,932.7
77,123,41,10000,50.99899999999463,36.94,9052.02,,,,0,944.8
78,124,41,10000,50.99899999999463,36.94,9052.02,,,,0,956.9
79,125,41,10000,50.99899999999463,36.94,9052.02,,,,0,969.3
80,126,41,10000,50.99899999999463,36.94,9052.02,,,,0,981.0
81,127,41,10000,50.99899999999463,36.94,9052.02,,,,0,993.1
82,128,41,10000,50.99899999999463,36.94,9052.02,,,,0,1005.3
83,129,41,10000,50.99899999999463,36.94,9052.02,,,,0,1016.8
84,130,41,10000,50.99899999999463,36.94,9052.02,,,,0,1028.6
85,131,15,3923,17.92200000000026,36.52,8952.14,,,,0,1033.3
86,132,41,10000,50.99899999999463,36.52,8952.14,,,,0,1045.9
87,133,41,10000,50.99899999999463,36.52,8952.14,,,,0,1058.1
88,134,41,10000,50.99899999999463,36.52,8952.14,,,,0,1069.9
89,135,41,10000,50.99899999999463,36.52,8952.14,,,,0,1082.0
90,136,41,10000,50.99899999999463,36.76,9007.08,,,,0,1094.3
91,137,41,10000,50.99899999999463,36.76,9007.08,,,,0,1105.9
92,138,24,6044,29.043000000002852,36.42,8927.96,,,,0,1113.0
93,139,12,3203,14.201999999999384,36.48,8942.74,,,,0,1116.8
94,140,41,10000,50.99899999999463,37.16,9103.0,,,,0,1128.4
95,141,41,10000,50.99899999999463,37.16,9103.0,,,,0,1140.1
96,142,22,5559,26.55800000000226,36.82,9021.26,,,,0,1146.7
97,143,41,10000,50.99899999999463,36.82,9021.26,,,,0,1158.4
98,144,39,9665,47.66399999999541,36.78,9014.56,,,,0,1169.9
99,145,41,10000,50.99899999999463,36.78,9014.56,,,,0,1181.8
100,146,41,10000,50.99899999999463,36.78,9014.56,1.05,329.4,0.55,0,1208.3
101,147,41,10000,50.99899999999463,36.78,9014.56,,,,0,1220.3
102,148,33,8224,40.22299999999877,36.72,9000.16,,,,0,1230.0
103,149,34,8459,41.45799999999822,36.58,8969.34,,,,0,1240.0
104,150,41,10000,50.99899999999463,37.2,9115.78,,,,0,1251.5
105,151,41,10000,50.99899999999463,37.84,9266.86,,,,0,1262.3
106,152,41,10000,50.99899999999463,38.02,9307.26,,,,0,1273.9
107,153,41,10000,50.99899999999463,38.02,9307.26,,,,0,1285.1
108,154,41,10000,50.99899999999463,38.02,9307.26,,,,0,1295.9
109,155,41,10000,50.99899999999463,38.02,9307.26,,,,0,1306.9
110,156,41,10000,50.99899999999463,38.02,9307.26,,,,0,1318.3
111,157,41,10000,50.99899999999463,38.02,9307.26,,,,0,1330.1
112,158,41,10000,50.99899999999463,38.02,9307.26,,,,0,1341.3
113,159,41,10000,50.99899999999463,38.02,9307.26,,,,0,1352.6
114,160,41,10000,50.99899999999463,38.02,9307.26,,,,0,1364.7
115,161,41,10000,50.99899999999463,38.02,9307.26,,,,0,1377.8
116,162,41,10000,50.99899999999463,38.02,9307.26,,,,0,1390.9
117,163,23,5795,27.794000000002548,38.48,9417.44,,,,0,1398.5
118,164,41,10000,50.99899999999463,38.48,9417.44,,,,0,1413.2
119,165,6,1709,6.708000000000161,37.78,9251.62,,,,0,1415.8
120,166,41,10000,50.99899999999463,37.78,9251.62,,,,0,1430.4
121,167,41,10000,50.99899999999463,37.78,9251.62,,,,0,1444.5
122,168,16,4109,19.108000000000487,37.28,9133.8,,,,0,1450.2
123,169,41,10000,50.99899999999463,37.28,9133.8,,,,0,1463.3
124,170,41,10000,50.99899999999463,37.28,9133.8,,,,0,1475.5
125,171,41,10000,50.99899999999463,37.28,9133.8,,,,0,1488.9
126,172,41,10000,50.99899999999463,37.28,9133.8,,,,0,1501.1
127,173,41,10000,50.99899999999463,37.28,9133.8,,,,0,1514.0
128,174,41,10000,50.99899999999463,37.28,9133.8,,,,0,1526.9
129,175,41,10000,50.99899999999463,37.28,9133.8,,,,0,1540.2
130,176,41,10000,50.99899999999463,37.28,9133.8,,,,0,1553.0
131,177,19,4876,22.875000000001425,36.84,9031.32,,,,0,1559.3
132,178,41,10000,50.99899999999463,36.84,9031.32,,,,0,1572.3
133,179,6,1726,6.725000000000167,36.14,8865.84,,,,0,1574.6
134,180,23,5794,27.793000000002547,35.78,8781.72,,,,0,1582.2
135,181,41,10000,50.99899999999463,36.3,8903.26,,,,0,1594.8
136,182,27,6766,32.76500000000217,36.02,8838.58,,,,0,1603.1
137,183,41,10000,50.99899999999463,36.02,8838.58,,,,0,1615.4
138,184,41,10000,50.99899999999463,36.02,8838.58,,,,0,1627.7
139,185,41,10000,50.99899999999463,36.02,8838.58,,,,0,1639.7
140,186,41,10000,50.99899999999463,36.02,8838.58,,,,0,1651.3
141,187,41,10000,50.99899999999463,36.02,8838.58,,,,0,1662.6
142,188,41,10000,50.99899999999463,36.36,8917.7,,,,0,1673.7
143,189,15,3905,17.904000000000238,36.42,8931.74,,,,0,1678.2
144,190,41,10000,50.99899999999463,36.42,8931.74,,,,0,1689.6
145,191,41,10000,50.99899999999463,36.42,8931.74,,,,0,1700.9
146,192,3,989,2.987999999999927,36.04,8840.34,,,,0,1702.0
